zh_TW,zh-CN,en-En,en調整,th-TH,泰文字數,建議字數,jp-JP,日文字數,建議字數,kr-KR,韓文字數,建議字數,vn-VN,越文字數,建議字數,jsonKey
暫不更新,,Not updated for the moment,,,,,,,,,,,,,,updateVersionPopup.ignoreThisTime
全面更新,,Fully Updated,,,,,,,,,,,,,,updateVersionPopup.newVersionTitle
版本,,Version,,,,,,,,,,,,,,updateVersionPopup.newVersionPrefix
發現新版本,,Discover New Version,,,,,,,,,,,,,,updateVersionPopup.foundNewVersion
下載中,,Downloading,,,,,,,,,,,,,,updateVersionPopup.downloading
立即更新,,Update Now,,,,,,,,,,,,,,updateVersionPopup.updateImmediately
發送驗證碼,,Send Verification Code,,,,,,,,,,,,,,captchaButton.sendPhoneCode
區碼,,Area code,,,,,,,,,,,,,,dialCodeContainer.hint
最多可選 {max} 項,,At most {max} items can be selected.,,,,,,,,,,,,,,checkboxInputContainer.reachMaxToast
最少需選 {min} 項,,At least {min} items need to be selected.,,,,,,,,,,,,,,checkboxInputContainer.reachMinToast
微信或LINE ID欄位須擇一填寫,,You must select either WeChat or LINE ID field to fill in.,,,,,,,,,,,,,,"errorInputValidator.userLineEmpty,errorInputValidator.userWechatEmpty"
Line Id格式有誤,,Wrong Line ID Format,,,,,,,,,,,,,,errorInputValidator.userLineFormat
微信格式有誤,,Wrong WeChat Format,,,,,,,,,,,,,,errorInputValidator.userWechatFormat
代號不得為空,,Please enter a ticker symbol.,,,,,,,,,,,,,,errorInputValidator.bankCodeEmpty
代號格式錯誤,,Wrong Symbol Format,,,,,,,,,,,,,,errorInputValidator.bankCodeFormat
帳號不得為空,,Please enter your account number.,,,,,,,,,,,,,,errorInputValidator.bankAccountEmpty
帳號格式有誤,,Wrong Account Number Format,,,,,,,,,,,,,,errorInputValidator.bankAccountFormat
戶名不得為空,,Please enter your account name.,,,,,,,,,,,,,,errorInputValidator.bankUsernameEmpty
戶名格式有誤,,Wrong Account Name Format,,,,,,,,,,,,,,errorInputValidator.bankUsernameFormat
Email格式錯誤,,Wrong Email Format,,,,,,,,,,,,,,errorInputValidator.emailFormat
Email不得為空,,Please enter your Email.,,,,,,,,,,,,,,errorInputValidator.emailEmpty
手機號不得為空,,Please enter your mobile number.,,,,,,,,,,,,,,errorInputValidator.phoneEmpty
手機號格式有誤,,Wrong Mobile Number Format,,,,,,,,,,,,,,errorInputValidator.phoneFormat
密碼格式錯誤,,Wrong Password Format,,,,,,,,,,,,,,errorInputValidator.passwordFormat
密碼不得為空,,Please enter your password.,,,,,,,,,,,,,,errorInputValidator.passwordEmpty
驗證碼格式錯誤,,Wrong Verification Code Format,,,,,,,,,,,,,,errorInputValidator.captchaFormat
驗證碼不得為空,,Please enter your verification code.,,,,,,,,,,,,,,errorInputValidator.captchaEmpty
推薦碼不得為空,,Please enter your referral code.,,,,,,,,,,,,,,errorInputValidator.referralCodeEmpty
推薦碼格式有誤,,Wrong Referral Code Format,,,,,,,,,,,,,,errorInputValidator.referralCodeFormat
尚無平倉,,No close position yet,,,,,,,,,,,,,,agentFundingHistoryClose.emptyTip
尚無開倉,,No open position yet,,,,,,,,,,,,,,agentFundingHistoryOpen.emptyTip
尚無可使用獎勵,,No rewards available yet,,,,,,,,,,,,,,awardAvailable.emptyTip
尚無歷史獎勵,,No reward history yet,,,,,,,,,,,,,,awardHistory.emptyTip
請輸入PIN碼,,Please enter your PIN.,,,,,,,,,,,,,,securityVerifyMessage.pinInputTitle
生物辨識,,Biometric,,,,,,,,,,,,,,securityVerifyMessage.biometric
驗證成功,,Verification Successful,,,,,,,,,,,,,,securityVerifyMessage.biometricValidateSuccess
驗證失敗,,Varification failed,,,,,,,,,,,,,,securityVerifyMessage.biometricValidateFail
掃描指紋或臉部進行身份驗證,,Scan your fingerprint or face for ID verification.,,,,,,,,,,,,,,securityVerifyMessage.androidLocalizedReason
掃描指紋進行身份驗證,,Scan your fingerprint for ID verification.,,,,,,,,,,,,,,securityVerifyMessage.iosLocalizedReason
觸摸感應,,Touch sensing,,,,,,,,,,,,,,securityVerifyMessage.fingerprintHint
"無法識別指紋, 請再嘗試一次",,The fingerprint cannot be recognized. Please try again.,,,,,,,,,,,,,,securityVerifyMessage.fingerprintNotRecognized
指紋識別成功,,Fingerprint Recognition Successful,,,,,,,,,,,,,,securityVerifyMessage.fingerprintSuccess
指紋驗證,,Fingerprint Verification,,,,,,,,,,,,,,securityVerifyMessage.signInTitle
指紋辨識需求,,Fingerprint Recognition Requirements,,,,,,,,,,,,,,securityVerifyMessage.fingerprintRequiredTitle
去設定,,Set Up Now,,,,,,,,,,,,,,securityVerifyMessage.goToSettingsButton
指紋辨識尚未開啓或設定,,Fingerprint recognition is not turned on or set up.,,,,,,,,,,,,,,securityVerifyMessage.goToSettingsDescription
"生物辨識驗證被禁用, 請執行鎖定以及解鎖螢幕後以重新啓用",,Biometric verification is disabled. Please perform locking and unlocking the screen to restart.,,,,,,,,,,,,,,securityVerifyMessage.lockOut
好的,,No problem.,,,,,,,,,,,,,,securityVerifyMessage.itsOk
市價成交,,Market Price Closing,,,,,,,,,,,,,,"orderTransactionType.market,positionOpenReason.market"
指價成交,,Index Price Closing,,,,,,,,,,,,,,orderTransactionType.trust
止盈成交,,Take Profit Closing,,,,,,,,,,,,,,orderTransactionType.stopProfit
止損成交,,Stop Loss Closing,,,,,,,,,,,,,,orderTransactionType.stopLoss
時間強平,,Time Forced Liquidation,,,,,,,,,,,,,,orderTransactionType.timeout
資金強平,,Funds Forced Liquidation,,,,,,,,,,,,,,orderTransactionType.fundingLimit
雲端跟單,,Cloud Order-handling Closing,,,,,,,,,,,,,,orderTransactionType.followCloud
套利指標1分鐘,,Arbitrage Indicator 1 Minute,,,,,,,,,,,,,,orderTransactionType.arbitrage1
套利指標3分鐘,,Arbitrage Indicator 3 Minutes,,,,,,,,,,,,,,orderTransactionType.arbitrage3
套利指標5分鐘,,Arbitrage Indicator 5 Minutes,,,,,,,,,,,,,,orderTransactionType.arbitrage5
實時平均策略,,Real-time Averaging Strategy,,,,,,,,,,,,,,orderTransactionType.realTimeAverage
跟單成交,,Walkthrough Order Closing,,,,,,,,,,,,,,orderTransactionType.track
合約強平,,Contract Forced Liquidation,,,,,,,,,,,,,,"orderTransactionType.contract,positionCloseReason.contract"
限價成交,,,Price Limit Closing,,,4,,,4,,,5,,,9,positionOpenReason.limit
保證金強平,,,Margin Forced Liquidation,,,5,,,5,,,7,,,11,positionCloseReason.margin
止盈平倉,,,Take Profit Close Position,,,4,,,4,,,5,,,9,positionCloseReason.stopProfit
止損平倉,,,Stop Loss Close Position,,,4,,,4,,,5,,,9,positionCloseReason.stopLoss
市價平倉,,,Market Price Close Position ,,,4,,,4,,,5,,,9,positionCloseReason.user
還需等待 {seconds} 秒,,You still need to wait {seconds} seconds.,,,,,,,,,,,,,,captchaBloc.statusWait
請選擇區碼,,Please select a area code.,,,,,,,,,,,,,,captchaBloc.selectDialCodeFirst
驗證碼已發送,,A verification code has been sent.,,,,,,,,,,,,,,captchaBloc.captchaSendSuccess
溫馨提醒,,Friendly reminder,,,,,,,,,,,,,,descriptionBevelConfirmPopup.WarmReminder
是否要登出？,,Do you want to log out?,,,,,,,,,,,,,,descriptionBevelConfirmPopup.checkLogout
新增帳戶設定,,Add Account Settings,,,,,,,,,,,,,,bindPaymentInfo.appBarTitleAdd
編輯帳戶設定,,Edit Account Settings,,,,,,,,,,,,,,bindPaymentInfo.appBarTitleEdit
選擇,,Select,,,,,,,,,,,,,,bindPaymentInfo.select
請選擇金流類別,,Please select a payment flow category.,,,,,,,,,,,,,,bindPaymentInfo.categorySelectHint
帳號,,Account Number,,,,,,,,,,,,,,bindPaymentInfo.account
其他欄位,,Other Fields,,,,,,,,,,,,,,bindPaymentInfo.otherFields
請輸入帳號,,Please enter your account number.,,,,,,,,,,,,,,bindPaymentInfo.accountHint
請輸入,,Please enter.,,,,,,,,,,,,,,bindPaymentInfo.inputHint
審核圖片等,,"Pictures Review, etc.",,,,,,,,,,,,,,bindPaymentInfo.auditTitle
請提供包含戶名為您本人的存摺封面或銀行卡照片。,,Please provide a photo of the cover of your passbook or bank card with your account name.,,,,,,,,,,,,,,bindPaymentInfo.auditDescription
點擊上傳,,Click and Upload,,,,,,,,,,,,,,bindPaymentInfo.upload
送出等待審核,,Sent out for Review,,,,,,,,,,,,,,bindPaymentInfo.sendWaitingAuditButton
已提交審核,,Submitted for review,,,,,,,,,,,,,,bindPaymentInfo.bindSuccess
已重新提交審核,,Resubmitted for review,,,,,,,,,,,,,,bindPaymentInfo.updateSuccess
不得為空,,An answer must be entered.,,,,,,,,,,,,,,bindPaymentInfo.errorEmptyInput
請選擇出金帳戶,,Please select a withdrawal account.,,,,,,,,,,,,,,withdrawAccount.appBarTitle
出金帳戶,,Withdrawal Account,,,,,,,,,,,,,,withdrawAccount.listTitle
出金金額區間{start}-{end},,Withdrawal Amount Range {start}-{end},,,,,,,,,,,,,,withdrawAccount.amountRange
帳戶狀態,,Account Status,,,,,,,,,,,,,,withdrawAccount.accountStatus
您的倉位已更變為,,Your position is changed to,,,,,,,,,,,,,,tradeModeChangeSuccessPopup.changeTitle
模式,,Mode,,,,,,,,,,,,,,tradeModeChangeSuccessPopup.mode
"帳戶封鎖中,無法登入",,The account is locked. You are unable to log in.,,,,,,,,,,,,,,accountBlockPopup.title
"可能原因如下:
   1. 交易行為異常 
   2. 同 IP 多帳號註冊
   3. 出入金行為異常",,"The possible reasons are as follows:
   1. Abnormal trading behavior 
   2. Multi-account registration with the same IP
   3. Abnormal deposit and withdrawal behavior",,,,,,,,,,,,,,accountBlockPopup.content
"如需解鎖,請聯繫",,"To unlock, please contact",,,,,,,,,,,,,,accountBlockPopup.tip1
客服人員,,customer support.,,,,,,,,,,,,,,accountBlockPopup.tip2
您已登出,,You have logged out.,,,,,,,,,,,,,,otherDevicesLoginPopup.title
已在別的裝置上登入，因此從這台裝置登出，請您重新登入,,"You have logged in on another device, so logged out from this device. Please log in again.",,,,,,,,,,,,,,otherDevicesLoginPopup.content
值,,Value,,,,,,,,,,,,,,numberInputRangeField.value
,,,,,,,,,,,,,,,,futuresMarketContent.changeRateSpread
