zh_TW,zh-CN,en-EN,英文字數,建議字數,th-TH,泰文字數,建議字數,jp-JP,日文字數,建議字數,kr-KR,韓文字數,建議字數,vn-VN,越文字數,建議字數,jsonKey
帳單,,,,,,,,,,,,,,,,,proveIdVerify.billTypeTitle
證明身份,,,,,,,,,,,,,,,,,proveIdVerify.typeSelectTitle
點擊上傳或拍攝信件,,,,,,,,,,,,,,,,,proveIdVerify.uploadLetterTitle
點擊上傳或拍攝帳單,,,,,,,,,,,,,,,,,proveIdVerify.uploadBillTitle
步驟3 - 證明身份(3/4),,,,,,,,,,,,,,,,,proveIdVerify.stepHeaderTitle
重新上傳,,,,,,,,,,,,,,,,,imagePicker.reUpload
加入照片,,,,,,,,,,,,,,,,,imagePicker.sheet.title
拍照,,,,,,,,,,,,,,,,,imagePicker.sheet.camera
從相簿中選取,,,,,,,,,,,,,,,,,imagePicker.sheet.gallery
去入金,,,,,,,,,,,,,,,,,futuresMarket.toDeposit
身份驗證,,,,,,,,,,,,,,,,,identifyVerification.appBarTitle
上傳送審資料成功,,,,,,,,,,,,,,,,,identifyVerification.uploadSuccess
"證明身份流程完成, 恭喜獲得
{award}",,,,,,,,,,,,,,,,,identifyVerificationResult.title
將會需要 1-5 個工作天，確認驗證完畢，您就可以入金，享受交易了,,,,,,,,,,,,,,,,,identifyVerificationResult.content
回首頁,,,,,,,,,,,,,,,,,identifyVerificationResult.backToHome
(已讀),,,,,,,,,,,,,,,,,messageNotify.haveRead
輸入搜索條件,,,,,,,,,,,,,,,,,qaSearch.searchHint
搜索結果,,,,,,,,,,,,,,,,,qaSearch.searchResult
請輸入搜索條件,,,,,,,,,,,,,,,,,qaSearch.searchTextEmptyTip
搜索無資料,,,,,,,,,,,,,,,,,qaSearch.searchResultEmptyTip
用戶協議,,,,,,,,,,,,,,,,,userProtocol.appBarTitle
今日不再通知,,,,,,,,,,,,,,,,,marginLevelWarningPopup.todayNoNotify
保證金比例,,,,,,,,,,,,,,,,,marginLevelWarningPopup.marginLevel
保證金比例風險過高,,,,,,,,,,,,,,,,,marginLevelWarningPopup.warningReason
暫不更新,,,,,,,,,,,,,,,,,updateVersionPopup.ignoreThisTime
全面更新,,,,,,,,,,,,,,,,,updateVersionPopup.newVersionTitle
版本,,,,,,,,,,,,,,,,,updateVersionPopup.newVersionPrefix
發現新版本,,,,,,,,,,,,,,,,,updateVersionPopup.foundNewVersion
下載中,,,,,,,,,,,,,,,,,updateVersionPopup.downloading
立即更新,,,,,,,,,,,,,,,,,updateVersionPopup.updateImmediately
發送驗證碼,,,,,,,,,,,,,,,,,captchaButton.sendPhoneCode
區碼,,,,,,,,,,,,,,,,,dialCodeContainer.hint
最多可選 {max} 項,,,,,,,,,,,,,,,,,checkboxInputContainer.reachMaxToast
最少需選 {min} 項,,,,,,,,,,,,,,,,,checkboxInputContainer.reachMinToast
微信或LINE ID欄位須擇一填寫,,,,,,,,,,,,,,,,,"errorInputValidator.userLineEmpty,errorInputValidator.userWechatEmpty"
Line Id格式有誤,,,,,,,,,,,,,,,,,errorInputValidator.userLineFormat
微信格式有誤,,,,,,,,,,,,,,,,,errorInputValidator.userWechatFormat
代號不得為空,,,,,,,,,,,,,,,,,errorInputValidator.bankCodeEmpty
代號格式錯誤,,,,,,,,,,,,,,,,,errorInputValidator.bankCodeFormat
帳號不得為空,,,,,,,,,,,,,,,,,errorInputValidator.bankAccountEmpty
帳號格式有誤,,,,,,,,,,,,,,,,,errorInputValidator.bankAccountFormat
戶名不得為空,,,,,,,,,,,,,,,,,errorInputValidator.bankUsernameEmpty
戶名格式有誤,,,,,,,,,,,,,,,,,errorInputValidator.bankUsernameFormat
Email格式錯誤,,,,,,,,,,,,,,,,,errorInputValidator.emailFormat
Email不得為空,,,,,,,,,,,,,,,,,errorInputValidator.emailEmpty
手機號不得為空,,,,,,,,,,,,,,,,,errorInputValidator.phoneEmpty
手機號格式有誤,,,,,,,,,,,,,,,,,errorInputValidator.phoneFormat
密碼格式錯誤,,,,,,,,,,,,,,,,,errorInputValidator.passwordFormat
密碼不得為空,,,,,,,,,,,,,,,,,errorInputValidator.passwordEmpty
驗證碼格式錯誤,,,,,,,,,,,,,,,,,errorInputValidator.captchaFormat
驗證碼不得為空,,,,,,,,,,,,,,,,,errorInputValidator.captchaEmpty
推薦碼不得為空,,,,,,,,,,,,,,,,,errorInputValidator.referralCodeEmpty
推薦碼格式有誤,,,,,,,,,,,,,,,,,errorInputValidator.referralCodeFormat
尚無平倉,,,,,,,,,,,,,,,,,agentFundingHistoryClose.emptyTip
尚無開倉,,,,,,,,,,,,,,,,,agentFundingHistoryOpen.emptyTip
尚無可使用獎勵,,,,,,,,,,,,,,,,,awardAvailable.emptyTip
尚無歷史獎勵,,,,,,,,,,,,,,,,,awardHistory.emptyTip
請輸入PIN碼,,,,,,,,,,,,,,,,,securityVerifyMessage.pinInputTitle
生物辨識,,,,,,,,,,,,,,,,,securityVerifyMessage.biometric
驗證成功,,,,,,,,,,,,,,,,,securityVerifyMessage.biometricValidateSuccess
驗證失敗,,,,,,,,,,,,,,,,,securityVerifyMessage.biometricValidateFail
掃描指紋或臉部進行身份驗證,,,,,,,,,,,,,,,,,securityVerifyMessage.androidLocalizedReason
掃描指紋進行身份驗證,,,,,,,,,,,,,,,,,securityVerifyMessage.iosLocalizedReason
觸摸感應,,,,,,,,,,,,,,,,,securityVerifyMessage.fingerprintHint
"無法識別指紋, 請在嘗試一次",,,,,,,,,,,,,,,,,securityVerifyMessage.fingerprintNotRecognized
指紋識別成功,,,,,,,,,,,,,,,,,securityVerifyMessage.fingerprintSuccess
指紋驗證,,,,,,,,,,,,,,,,,securityVerifyMessage.signInTitle
指紋辨識需求,,,,,,,,,,,,,,,,,securityVerifyMessage.fingerprintRequiredTitle
去設定,,,,,,,,,,,,,,,,,securityVerifyMessage.goToSettingsButton
指紋辨識尚未開啓或設定,,,,,,,,,,,,,,,,,securityVerifyMessage.goToSettingsDescription
"生物辨識驗證被禁用, 請執行鎖定以及解鎖螢幕後以重新啓用",,,,,,,,,,,,,,,,,securityVerifyMessage.lockOut
好的,,,,,,,,,,,,,,,,,securityVerifyMessage.itsOk
市價成交,,,,,,,,,,,,,,,,,orderTransactionType.market
指價成交,,,,,,,,,,,,,,,,,orderTransactionType.trust
止盈成交,,,,,,,,,,,,,,,,,orderTransactionType.stopProfit
止損成交,,,,,,,,,,,,,,,,,orderTransactionType.stopLoss
時間強平,,,,,,,,,,,,,,,,,orderTransactionType.timeout
資金強平,,,,,,,,,,,,,,,,,orderTransactionType.fundingLimit
雲端跟單,,,,,,,,,,,,,,,,,orderTransactionType.followCloud
套利指標1分鐘,,,,,,,,,,,,,,,,,orderTransactionType.arbitrage1
套利指標3分鐘,,,,,,,,,,,,,,,,,orderTransactionType.arbitrage3
套利指標5分鐘,,,,,,,,,,,,,,,,,orderTransactionType.arbitrage5
實時平均策略,,,,,,,,,,,,,,,,,orderTransactionType.realTimeAverage
跟單成交,,,,,,,,,,,,,,,,,orderTransactionType.track
合約強平,,,,,,,,,,,,,,,,,orderTransactionType.contract
還需等待 {seconds} 秒,,,,,,,,,,,,,,,,,captchaBloc.statusWait
請選擇區碼,,,,,,,,,,,,,,,,,captchaBloc.selectDialCodeFirst
驗證碼已發送,,,,,,,,,,,,,,,,,captchaBloc.captchaSendSuccess
溫馨提醒,,,,,,,,,,,,,,,,,descriptionBevelConfirmPopup.WarmReminder
是否要登出？,,,,,,,,,,,,,,,,,descriptionBevelConfirmPopup.checkLogout
暫無公告,,,,,,,,,,,,,,,,,announcement.emptyDataTip
新增帳戶設定,,,,,,,,,,,,,,,,,bindPaymentInfo.appBarTitleAdd
編輯帳戶設定,,,,,,,,,,,,,,,,,bindPaymentInfo.appBarTitleEdit
選擇,,,,,,,,,,,,,,,,,bindPaymentInfo.select
請選擇金流類別,,,,,,,,,,,,,,,,,bindPaymentInfo.categorySelectHint
帳號,,,,,,,,,,,,,,,,,bindPaymentInfo.account
其他欄位,,,,,,,,,,,,,,,,,bindPaymentInfo.otherFields
請輸入帳號,,,,,,,,,,,,,,,,,bindPaymentInfo.accountHint
請輸入,,,,,,,,,,,,,,,,,bindPaymentInfo.inputHint
審核圖片等,,,,,,,,,,,,,,,,,bindPaymentInfo.auditTitle
請提供包含戶名為您本人的存摺封面或銀行卡照片。,,,,,,,,,,,,,,,,,bindPaymentInfo.auditDescription
點擊上傳,,,,,,,,,,,,,,,,,bindPaymentInfo.upload
送出等待審核,,,,,,,,,,,,,,,,,bindPaymentInfo.sendWaitingAuditButton
已提交審核,,,,,,,,,,,,,,,,,bindPaymentInfo.bindSuccess
已重新提交審核,,,,,,,,,,,,,,,,,bindPaymentInfo.updateSuccess
不得為空,,,,,,,,,,,,,,,,,bindPaymentInfo.errorEmptyInput
帳戶餘額,,,,,,,,,,,,,,,,,withdrawThirdParty.accountBalance
請輸入額度,,,,,,,,,,,,,,,,,withdrawThirdParty.enterAmount
出金金額最低額度：USD,,,,,,,,,,,,,,,,,withdrawThirdParty.minLimitTip
最高單筆出金金額：USD,,,,,,,,,,,,,,,,,withdrawThirdParty.maxLimitTip
需支付手續費金額：USD,,,,,,,,,,,,,,,,,"withdrawThirdParty.feeTip,depositThirdParty.feeTip"
說明,,,,,,,,,,,,,,,,,"withdrawThirdParty.description,depositThirdParty.description"
手續費收取規則,,,,,,,,,,,,,,,,,withdrawThirdParty.feeCollectionRulesPopup.title
提取金額,,,,,,,,,,,,,,,,,withdrawThirdParty.feeCollectionRulesPopup.withdrawalAmount
關閉,,,,,,,,,,,,,,,,,withdrawThirdParty.feeCollectionRulesPopup.close
24小時免費出金次數,,,,,,,,,,,,,,,,,withdrawThirdParty.dailyFreeFeeTimes
24小時可出金次數,,,,,,,,,,,,,,,,,withdrawThirdParty.dailyWithdrawTimes
請選擇出金帳戶,,,,,,,,,,,,,,,,,withdrawAccount.appBarTitle
出金帳戶,,,,,,,,,,,,,,,,,withdrawAccount.listTitle
出金金額區間{start}-{end},,,,,,,,,,,,,,,,,withdrawAccount.amountRange
帳戶狀態,,,,,,,,,,,,,,,,,withdrawAccount.accountStatus
請選擇入金方法,,,,,,,,,,,,,,,,,depositCategory.appBarTitle
"目前暫時無法提供任何入金方式
請稍後再試",,,,,,,,,,,,,,,,,depositCategory.empty
聯絡客服,,,,,,,,,,,,,,,,,depositCategory.customerService
請選擇入金方式,,,,,,,,,,,,,,,,,depositCategory.depositMethodHint
請選擇入金帳戶,,,,,,,,,,,,,,,,,depositChannel.appBarTitle
入金帳戶,,,,,,,,,,,,,,,,,depositChannel.depositAccount
入金金額區間：,,,,,,,,,,,,,,,,,depositChannel.amountRange
溫馨提示:如遇入金問題，請第一時間聯繫,,,,,,,,,,,,,,,,,depositThirdParty.tip1
，客服人員會協助您迅速入金。,,,,,,,,,,,,,,,,,depositThirdParty.tip3
客服QQ:{phone},,,,,,,,,,,,,,,,,depositThirdParty.tip4
服務宗旨:秉承“用戶至上”真誠“用心為您服務”。,,,,,,,,,,,,,,,,,depositThirdParty.tip5
請輸入入金金額：,,,,,,,,,,,,,,,,,depositThirdParty.payTagTitle
入金金額區間：USD {min} ~ {max},,,,,,,,,,,,,,,,,depositThirdParty.rangeTip
"請使用本人的帳戶轉帳
帳戶有效期限各家銀行不同
請留意入金帳戶是否正確
轉帳金額務必一致
請勿重複轉帳",,,,,,,,,,,,,,,,,depositCheck.contentTip
我已了解上述資訊,,,,,,,,,,,,,,,,,depositCheck.checkTip
倉位模式,,,,,,,,,,,,,,,,,tradeModePopup.title
調整倉位模式僅對當前交易訂單生效。,,,,,,,,,,,,,,,,,tradeModePopup.titleHint
什麼是全倉和逐倉模式？,,,,,,,,,,,,,,,,,tradeModePopup.subTitle
逐倉模式,,,,,,,,,,,,,,,,,tradeModePopup.contentTitle2
在全倉下，賬戶裡所有可用餘額都可以充當擔保資產，維持保證金要求以避免被強制平倉。如果強制平倉，全部相對應的可用餘額可能會損失。,,,,,,,,,,,,,,,,,tradeModePopup.contentDescription1
在逐倉保證金下，一定數量保證金被分配到倉位上，可手動調整倉位保證金。如果倉位保證金虧損到低於維持保證金水平，倉位將會被強平。在強制平倉的狀況下，您可能會損失起始保證金和加入到此倉位的追加保證金。,,,,,,,,,,,,,,,,,tradeModePopup.contentDescription2
確定,,,,,,,,,,,,,,,,,tradeModePopup.button
您可為該持倉增加或減少保證金,,,,,,,,,,,,,,,,,adjustmentMarginDescriptionPopup.content1
增加保證金，將獲得更安全的,,,,,,,,,,,,,,,,,adjustmentMarginDescriptionPopup.content2
減少保證金，將獲得更多,,,,,,,,,,,,,,,,,adjustmentMarginDescriptionPopup.content4
可用保證金,,,,,,,,,,,,,,,,,adjustmentMarginDescriptionPopup.content5
，但同時持倉風險變大。,,,,,,,,,,,,,,,,,adjustmentMarginDescriptionPopup.content6
"提醒：
調整保證金，僅改變持倉風險，不影響訂單交易總額和訂單盈虧。",,,,,,,,,,,,,,,,,adjustmentMarginDescriptionPopup.tip
您的倉位已更變為,,,,,,,,,,,,,,,,,tradeModeChangeSuccessPopup.changeTitle
模式,,,,,,,,,,,,,,,,,tradeModeChangeSuccessPopup.mode
